event_cause,zone,junction,police_station,veh_type,latitude,longitude,duration_minutes,requires_road_closure
vehicle_breakdown,Unknown,Unknown,HSR Layout,bmtc_bus,12.9063976,77.629448,144,0
vehicle_breakdown,Unknown,Unknown,Ashok Nagar,lcv,12.9675759,77.6063726,40,0
tree_fall,Unknown,Unknown,Basavanagudi,Unknown,12.9392078,77.5800529,53,1
tree_fall,Unknown,Unknown,J.P. Nagar,Unknown,12.9168228,77.5858813,13,1
vehicle_breakdown,Unknown,Unknown,Banashankari,bmtc_bus,12.9156273,77.5694489,22,0
tree_fall,Unknown,Unknown,J.P. Nagar,Unknown,12.916885,77.5858733,6,1
public_event,Unknown,Unknown,Bellandur,Unknown,12.90731581,77.6955824,690,1
vehicle_breakdown,Unknown,Unknown,Devanahalli Airport,heavy_vehicle,13.2675104,77.7198706,33,0
vehicle_breakdown,Unknown,Unknown,K.S. Layout,bmtc_bus,12.9154399,77.5694428,150,0
vehicle_breakdown,Unknown,Unknown,Byatarayanapura,private_bus,12.9591976,77.5227753,167,0
public_event,Unknown,Unknown,Bellandur,Unknown,12.90730454,77.69558165,690,1
vehicle_breakdown,Unknown,Unknown,K.R. Pura,heavy_vehicle,13.0390527,77.7395319,147,0
public_event,Unknown,QueensStatueCircle,Cubbon Park,Unknown,12.97878153,77.59976254,1440,0
vehicle_breakdown,Unknown,Unknown,Wilson Garden,bmtc_bus,12.9443726,77.597203,25,1
vehicle_breakdown,Unknown,Unknown,Cubbon Park,heavy_vehicle,12.9778753,77.5854037,129,0
vehicle_breakdown,Unknown,Unknown,Cubbon Park,heavy_vehicle,12.9778753,77.5854037,132,0
vehicle_breakdown,Unknown,Unknown,Jalahalli,lcv,13.0440133,77.55428,173,0
vehicle_breakdown,Unknown,Unknown,Hennuru,heavy_vehicle,13.0231864,77.6468554,151,0
vehicle_breakdown,Unknown,Unknown,Kamakshipalya,truck,12.9879767,77.5094764,107,0
vehicle_breakdown,Unknown,Unknown,Kodigehalli,heavy_vehicle,13.0435049,77.5843994,175,0
tree_fall,Unknown,Unknown,Jayanagara,Unknown,12.9257168,77.5970916,2,1
tree_fall,Unknown,Unknown,J.P. Nagar,Unknown,12.9063647,77.5797301,628,0
vehicle_breakdown,Unknown,Unknown,Byatarayanapura,bmtc_bus,12.9454287,77.5282021,39,0
vehicle_breakdown,Unknown,Unknown,Jnanabharathi,truck,12.9604217,77.5058979,137,0
vehicle_breakdown,Unknown,Unknown,No Police Station,heavy_vehicle,13.0635036,77.457108,175,0
accident,Unknown,Unknown,Peenya,Unknown,13.0379984,77.5219185,34,0
vehicle_breakdown,Unknown,Unknown,Byatarayanapura,private_bus,12.9388117,77.5224783,153,0
vehicle_breakdown,Unknown,Unknown,Peenya,private_car,13.0456229,77.5063447,45,0
vehicle_breakdown,Unknown,Unknown,Magadi Road,bmtc_bus,12.978411,77.5434705,137,0
vehicle_breakdown,Unknown,Unknown,Basavanagudi,bmtc_bus,12.9481048,77.5732898,46,0
procession,Unknown,Unknown,Bellandur,Unknown,12.9299316,77.6761985,130,1
vehicle_breakdown,Unknown,Unknown,Magadi Road,bmtc_bus,12.9784584,77.5432841,135,0
vehicle_breakdown,Unknown,Unknown,Shivajinagar,private_car,12.9785537,77.6057138,156,0
vehicle_breakdown,Unknown,Unknown,Kamakshipalya,truck,12.9897616,77.5020282,78,0
vehicle_breakdown,Unknown,Unknown,Jalahalli,bmtc_bus,13.0418888,77.5476664,90,0
congestion,Unknown,Unknown,Whitefield,Unknown,12.9390344,77.7473732,139,0
vehicle_breakdown,Unknown,Unknown,Chikkajala,truck,13.1825274,77.6406882,131,0
procession,Unknown,Unknown,Kodigehalli,Unknown,13.0271353,77.5796689,54,0
vehicle_breakdown,Unknown,Unknown,Yelahanka,private_car,13.0757816,77.5904347,12,0
vehicle_breakdown,Unknown,Unknown,Yelahanka,others,13.0897567,77.5966983,155,0
vehicle_breakdown,Unknown,Unknown,High ground,bmtc_bus,12.9928511,77.5835581,121,0
vehicle_breakdown,Unknown,Unknown,Chamarajpet,private_bus,12.9615318,77.5604072,133,0
vehicle_breakdown,Unknown,Unknown,Kamakshipalya,heavy_vehicle,12.987838,77.5130677,154,0
accident,Unknown,Unknown,K.S. Layout,Unknown,12.912785,77.5589141,68,0
vehicle_breakdown,Unknown,Unknown,Banaswadi,private_bus,12.9863077,77.6461739,164,0
vehicle_breakdown,Unknown,Unknown,Banaswadi,private_bus,12.9863102,77.646048,162,0
tree_fall,Unknown,Unknown,Adugodi,Unknown,12.9289423,77.6179915,62,0
vehicle_breakdown,Unknown,Unknown,Yelahanka,heavy_vehicle,13.0929683,77.59668,77,0
accident,Unknown,Unknown,Halasur,Unknown,12.9773537,77.6271626,127,0
tree_fall,Unknown,Unknown,V.V.Puram (C.Pet),Unknown,12.9538866,77.5687814,6,1
vehicle_breakdown,Unknown,Unknown,Ashok Nagar,heavy_vehicle,12.9681574,77.6061899,62,0
vehicle_breakdown,Unknown,Unknown,HAL Old Airport,heavy_vehicle,12.9561486,77.7009942,37,0
public_event,Unknown,Unknown,Bellandur,Unknown,12.92609339,77.67623685,1200,1
vehicle_breakdown,Unknown,Unknown,Byatarayanapura,others,12.9458905,77.5284091,40,0
congestion,Unknown,Unknown,Hennuru,Unknown,13.041233,77.6223217,41,0
vehicle_breakdown,Unknown,Unknown,K.S. Layout,bmtc_bus,12.916914,77.5735171,153,0
vehicle_breakdown,Unknown,Unknown,HAL Old Airport,heavy_vehicle,12.9473844,77.6989762,154,0
vehicle_breakdown,Unknown,Unknown,HAL Old Airport,others,12.9652817,77.7019333,152,0
vehicle_breakdown,Unknown,Unknown,Byatarayanapura,private_car,12.9530642,77.5417254,174,0
vehicle_breakdown,Unknown,Unknown,Banaswadi,truck,12.9879506,77.6499319,168,0
tree_fall,Unknown,Unknown,Ashok Nagar,Unknown,12.9696333,77.603115,2192,0
accident,Unknown,Unknown,Sadashivanagar,Unknown,13.00121678,77.58402681,82,0
vehicle_breakdown,Unknown,Unknown,HAL Old Airport,heavy_vehicle,12.9561274,77.7125013,171,0
tree_fall,Unknown,Unknown,Mico Layout,Unknown,12.9135217,77.6036567,5,0
vehicle_breakdown,Unknown,Unknown,Kodigehalli,lcv,13.030281,77.585662,111,0
vehicle_breakdown,Unknown,Unknown,Wilson Garden,others,12.9461308,77.5970935,154,0
tree_fall,Unknown,Unknown,Jayanagara,Unknown,12.9318535,77.5838672,1939,0
vehicle_breakdown,Unknown,Unknown,Yelahanka,private_car,13.10111,77.59962,158,0
tree_fall,Unknown,Unknown,Jayanagara,Unknown,12.9264413,77.5808446,7741,0
tree_fall,Unknown,Unknown,Jayanagara,Unknown,12.9216,77.5807633,7726,1
tree_fall,Unknown,Unknown,Jayanagara,Unknown,12.9222233,77.5836883,7714,0
vehicle_breakdown,Unknown,Unknown,Mahadevapura,truck,12.9841406,77.7519672,76,0
vehicle_breakdown,Unknown,Unknown,Sadashivanagar,others,13.0028466,77.5838445,21,0
vehicle_breakdown,Unknown,Unknown,Kamakshipalya,lcv,12.9873542,77.5126242,170,0
vehicle_breakdown,Unknown,Unknown,Halasur,bmtc_bus,12.9597916,77.6415806,10,0
vehicle_breakdown,Unknown,Unknown,Byatarayanapura,bmtc_bus,12.9364,77.5185545,78,0
vehicle_breakdown,Unknown,Unknown,Yeshwanthpura,others,13.0293051,77.5402265,9,0
vehicle_breakdown,Unknown,Unknown,HAL Old Airport,private_bus,12.9696676,77.7004044,123,0
vehicle_breakdown,Unknown,Unknown,Halasur,bmtc_bus,12.9608088,77.6386153,85,0
tree_fall,Unknown,Unknown,Jayanagara,Unknown,12.93269,77.5886561,7684,0
vehicle_breakdown,Unknown,Unknown,Sadashivanagar,lcv,13.0019858,77.5838626,74,0
vehicle_breakdown,Unknown,Unknown,Cubbon Park,private_bus,12.9691833,77.590395,145,0
vehicle_breakdown,Unknown,Unknown,HAL Old Airport,lcv,12.9653882,77.7018161,168,0
vehicle_breakdown,Unknown,Unknown,Hebbala,lcv,13.0361195,77.5895123,173,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,private_bus,12.9691733,77.5905,140,0
vehicle_breakdown,Unknown,Unknown,Devanahalli Airport,heavy_vehicle,13.2573834,77.7123422,125,0
vehicle_breakdown,Unknown,Unknown,Jnanabharathi,private_bus,12.9606468,77.5043745,133,0
vehicle_breakdown,Unknown,Unknown,Adugodi,heavy_vehicle,12.9462817,77.6072168,57,0
vehicle_breakdown,Unknown,Unknown,Bellandur,truck,12.9234712,77.6554145,130,0
tree_fall,Unknown,Unknown,Basavanagudi,Unknown,12.9371572,77.5626196,10,1
vehicle_breakdown,Unknown,Unknown,Kodigehalli,lcv,13.0429355,77.5866438,170,0
accident,Unknown,Unknown,Hebbala,Unknown,13.050612,77.5933747,16,0
vehicle_breakdown,Unknown,Unknown,Wilson Garden,private_bus,12.9451182,77.5970652,164,0
vehicle_breakdown,Unknown,Unknown,Sadashivanagar,bmtc_bus,13.0168373,77.5840601,89,0
vehicle_breakdown,Unknown,Unknown,Kodigehalli,lcv,13.0468824,77.5756714,49,0
vehicle_breakdown,Unknown,Unknown,Cubbon Park,bmtc_bus,12.9819509,77.5954538,138,0
vehicle_breakdown,Unknown,Unknown,Banaswadi,bmtc_bus,12.9870587,77.6485145,155,0
vehicle_breakdown,Unknown,Unknown,Hennuru,others,13.0699341,77.6204685,163,0
congestion,Unknown,Unknown,Kodigehalli,Unknown,13.0445891,77.5818807,129,0
vehicle_breakdown,Unknown,Unknown,Banaswadi,bmtc_bus,12.9870855,77.648421,153,0
vehicle_breakdown,Unknown,Unknown,Yelahanka,bmtc_bus,13.0958264,77.5936221,179,0
vehicle_breakdown,Unknown,Unknown,Yelahanka,private_bus,13.0879383,77.5940317,36,0
vehicle_breakdown,Unknown,Unknown,HAL Old Airport,bmtc_bus,12.9727382,77.698422,158,0
vehicle_breakdown,Unknown,Unknown,HSR Layout,truck,12.8993933,77.6339815,136,0
accident,Unknown,Unknown,No Police Station,Unknown,13.070013,77.4450571,67,0
vehicle_breakdown,Unknown,Unknown,Peenya,bmtc_bus,13.0396997,77.5182903,11,0
tree_fall,Unknown,Unknown,Ashok Nagar,Unknown,12.9641669,77.625944,2,0
vehicle_breakdown,Unknown,Unknown,Hennuru,heavy_vehicle,13.046897,77.644382,138,0
accident,Unknown,Unknown,Yelahanka,Unknown,13.1250833,77.6124167,66,0
vehicle_breakdown,Unknown,Unknown,Upparpet,bmtc_bus,12.9800539,77.5727642,111,0
vehicle_breakdown,Unknown,Unknown,Electronic City,heavy_vehicle,12.85678142,77.66416602,29,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,bmtc_bus,12.9679697,77.5909676,131,0
vehicle_breakdown,Unknown,Unknown,Chamarajpet,bmtc_bus,12.9567473,77.5342133,103,0
vehicle_breakdown,Unknown,Unknown,Yelahanka,others,13.0936884,77.5959414,144,0
vehicle_breakdown,Unknown,Unknown,Peenya,truck,13.0347674,77.5291978,168,0
vehicle_breakdown,Unknown,Unknown,Jayanagara,bmtc_bus,12.917534,77.5761933,147,0
vehicle_breakdown,Unknown,Unknown,Magadi Road,truck,12.9747841,77.5486991,147,0
vehicle_breakdown,Unknown,Unknown,Yeshwanthpura,heavy_vehicle,13.0286023,77.5361493,126,0
vehicle_breakdown,Unknown,Unknown,Pulikeshinagar(F.Town),heavy_vehicle,12.9875809,77.619241,52,0
vehicle_breakdown,Unknown,Unknown,Chamarajpet,bmtc_bus,12.9614333,77.5606533,4,0
vehicle_breakdown,Unknown,Unknown,Banaswadi,bmtc_bus,12.9932058,77.6619145,132,0
vehicle_breakdown,Unknown,Unknown,Basavanagudi,bmtc_bus,12.9405829,77.5742938,122,0
vehicle_breakdown,Unknown,Unknown,High ground,bmtc_bus,12.9876225,77.5945968,136,0
vehicle_breakdown,Unknown,Unknown,Whitefield,bmtc_bus,12.9436333,77.7471783,18,0
vehicle_breakdown,Unknown,Unknown,Yeshwanthpura,heavy_vehicle,13.0299352,77.5366387,8,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,bmtc_bus,12.9636898,77.5847108,5840,0
vehicle_breakdown,Unknown,Unknown,Banashankari,bmtc_bus,12.9163228,77.570324,15,0
vehicle_breakdown,Unknown,Unknown,Hennuru,heavy_vehicle,13.0413323,77.6224696,101,0
vehicle_breakdown,Unknown,Unknown,Kamakshipalya,others,12.9857333,77.5266267,103,0
congestion,Unknown,Unknown,Kodigehalli,Unknown,13.0448582,77.5816721,172,0
vehicle_breakdown,Unknown,Unknown,Byatarayanapura,bmtc_bus,12.9558641,77.5463576,164,0
vehicle_breakdown,Unknown,Unknown,K.G. Halli,heavy_vehicle,13.0406715,77.6219368,179,0
vehicle_breakdown,Unknown,Unknown,Shivajinagar,lcv,12.9839379,77.5977188,178,1
vehicle_breakdown,Unknown,Unknown,Electronic City,bmtc_bus,12.8182782,77.6899311,142,0
vehicle_breakdown,Unknown,Unknown,No Police Station,heavy_vehicle,13.0633558,77.4578239,171,0
vehicle_breakdown,Unknown,Unknown,Jayanagara,bmtc_bus,12.9170147,77.5841208,161,0
vehicle_breakdown,Unknown,Unknown,Chamarajpet,bmtc_bus,12.9627,77.5653883,47,0
vehicle_breakdown,Unknown,Unknown,Peenya,heavy_vehicle,13.0473308,77.5011321,42,0
vehicle_breakdown,Unknown,Unknown,Whitefield,bmtc_bus,12.9560094,77.7279445,38,0
vehicle_breakdown,Unknown,Unknown,Thalagattapura,heavy_vehicle,12.8883535,77.5620501,118,0
vehicle_breakdown,Unknown,Unknown,K.R. Pura,others,13.0083988,77.6957918,59,0
vehicle_breakdown,Unknown,Unknown,Sadashivanagar,private_car,13.0014249,77.5837935,40,0
vehicle_breakdown,Unknown,Unknown,Chamarajpet,ksrtc_bus,12.9674234,77.5681024,123,0
vehicle_breakdown,Unknown,Unknown,Mahadevapura,private_bus,12.9864507,77.73138,135,0
vehicle_breakdown,Unknown,Unknown,Yelahanka,heavy_vehicle,13.1305823,77.615127,144,0
vehicle_breakdown,Unknown,Unknown,R.T. Nagar,others,12.99572,77.5960333,129,0
vehicle_breakdown,Unknown,Unknown,Halasur,heavy_vehicle,12.9769594,77.6202004,168,0
vehicle_breakdown,Unknown,Unknown,Hennuru,heavy_vehicle,13.044785,77.6266483,92,0
vehicle_breakdown,Unknown,Unknown,Mico Layout,bmtc_bus,12.9016245,77.601047,140,0
vehicle_breakdown,Unknown,Unknown,Jalahalli,lcv,13.0391136,77.542641,145,0
vehicle_breakdown,Unknown,Unknown,Chamarajpet,ksrtc_bus,12.959592,77.5620312,144,0
accident,Unknown,Unknown,K.S. Layout,Unknown,12.9011982,77.5443666,4,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,lcv,12.9667804,77.5874869,4,0
vehicle_breakdown,Unknown,Unknown,Jeevanbheemanagar,bmtc_bus,12.9714146,77.6582129,124,0
vehicle_breakdown,Unknown,Unknown,Mahadevapura,heavy_vehicle,13.0097918,77.7591575,177,0
vehicle_breakdown,Unknown,Unknown,Wilson Garden,bmtc_bus,12.9563287,77.5914733,124,0
vehicle_breakdown,Unknown,Unknown,Hennuru,heavy_vehicle,13.0414178,77.6231794,128,0
vehicle_breakdown,Unknown,Unknown,Jalahalli,private_car,13.0377318,77.5418233,157,0
vehicle_breakdown,Unknown,Unknown,Upparpet,bmtc_bus,12.9804733,77.5794236,126,0
vehicle_breakdown,Unknown,Unknown,R.T. Nagar,truck,13.0259455,77.5855367,142,0
vehicle_breakdown,Unknown,Unknown,Wilson Garden,lcv,12.9427928,77.5974063,42,0
vehicle_breakdown,Unknown,Unknown,Magadi Road,others,12.9584214,77.5542999,175,0
vehicle_breakdown,Unknown,Unknown,Cubbon Park,bmtc_bus,12.976579,77.5888679,99,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,bmtc_bus,12.9636778,77.585023,49,0
vehicle_breakdown,Unknown,Unknown,Yeshwanthpura,lcv,13.0287687,77.5376981,159,0
vehicle_breakdown,Unknown,Unknown,K.R. Pura,lcv,13.016855,77.7037633,135,0
vehicle_breakdown,Unknown,Unknown,Magadi Road,auto,12.9612781,77.5588938,120,0
vehicle_breakdown,Unknown,Unknown,Yeshwanthpura,lcv,13.0292386,77.5365365,7,0
vehicle_breakdown,Unknown,Unknown,Whitefield,lcv,12.9558203,77.7157905,59,0
vehicle_breakdown,Unknown,Unknown,Chamarajpet,others,12.9806035,77.5707879,16,0
congestion,Unknown,Unknown,Jalahalli,Unknown,13.0431668,77.5570694,130,0
vehicle_breakdown,Unknown,Unknown,Magadi Road,lcv,12.9843071,77.5541767,171,0
vehicle_breakdown,Unknown,Unknown,Magadi Road,lcv,12.9843207,77.5542729,169,0
vehicle_breakdown,Unknown,Unknown,K.R. Pura,bmtc_bus,13.0084613,77.6943781,122,0
vehicle_breakdown,Unknown,Unknown,Peenya,ksrtc_bus,13.0445436,77.5087575,121,0
vehicle_breakdown,Unknown,Unknown,K.R. Pura,lcv,13.0213237,77.7116339,178,0
vehicle_breakdown,Unknown,Unknown,Yeshwanthpura,bmtc_bus,13.01855644,77.55852789,46,0
vehicle_breakdown,Unknown,Unknown,Jeevanbheemanagar,bmtc_bus,12.9634288,77.641634,176,0
vehicle_breakdown,Unknown,Unknown,High ground,heavy_vehicle,12.99612,77.5847715,105,0
vehicle_breakdown,Unknown,Unknown,Sadashivanagar,heavy_vehicle,13.0040559,77.5830881,28,0
vehicle_breakdown,Unknown,Unknown,Peenya,bmtc_bus,13.0393024,77.5190934,12,0
vehicle_breakdown,Unknown,Unknown,Peenya,ksrtc_bus,13.0443038,77.5098057,170,0
vehicle_breakdown,Unknown,Unknown,Chikkajala,bmtc_bus,13.1907044,77.6457617,154,0
congestion,Unknown,Unknown,Hennuru,Unknown,13.0413692,77.6226907,153,0
vehicle_breakdown,Unknown,Unknown,Byatarayanapura,heavy_vehicle,12.947392,77.5333224,149,0
tree_fall,Unknown,Unknown,Upparpet,Unknown,12.9774516,77.580309,57,1
vehicle_breakdown,Unknown,Unknown,Kodigehalli,truck,13.0437541,77.584076,157,0
vehicle_breakdown,Unknown,Unknown,Yelahanka,heavy_vehicle,13.0858183,77.5937033,46,0
vehicle_breakdown,Unknown,Unknown,Kamakshipalya,bmtc_bus,12.9877044,77.4934405,152,0
congestion,Unknown,Unknown,Banaswadi,Unknown,13.0019267,77.63335,172,0
tree_fall,Unknown,Unknown,Halasur,Unknown,12.9702493,77.6322612,52511,1
vehicle_breakdown,Unknown,Unknown,High ground,bmtc_bus,12.9859933,77.5793638,43,0
vehicle_breakdown,Unknown,Unknown,Malleshwaram,ksrtc_bus,13.0069383,77.5488183,27896,0
procession,Unknown,Unknown,V.V.Puram (C.Pet),Unknown,12.9533243,77.5737148,39,0
vehicle_breakdown,Unknown,Unknown,High ground,heavy_vehicle,12.9919367,77.5855533,146,0
vehicle_breakdown,Unknown,Unknown,High ground,ksrtc_bus,12.9872076,77.5801517,96,0
vehicle_breakdown,Unknown,Unknown,Whitefield,others,12.901769,77.7072031,34,0
vehicle_breakdown,Unknown,Unknown,Shivajinagar,heavy_vehicle,12.9842607,77.6002114,129,0
vehicle_breakdown,Unknown,Unknown,Adugodi,truck,12.9500193,77.6062176,127,1
vehicle_breakdown,Unknown,Unknown,Jalahalli,heavy_vehicle,13.037069,77.541653,139,1
vehicle_breakdown,Unknown,Unknown,Jalahalli,heavy_vehicle,13.0370664,77.5416438,132,1
vehicle_breakdown,Unknown,Unknown,Peenya,bmtc_bus,13.0400857,77.5186436,20,0
accident,Unknown,Unknown,HSR Layout,Unknown,12.9109944,77.6265845,124,1
accident,Unknown,Unknown,HSR Layout,Unknown,12.9093615,77.627449,159,0
vehicle_breakdown,Unknown,Unknown,Adugodi,lcv,12.9493925,77.605846,132,0
vehicle_breakdown,Unknown,Unknown,Jalahalli,heavy_vehicle,13.0368982,77.5416469,122,1
public_event,Unknown,Unknown,Pulikeshinagar(F.Town),Unknown,12.98709566,77.61905384,1609,1
vehicle_breakdown,Unknown,Unknown,Hebbala,truck,13.0368856,77.5894397,161,0
vehicle_breakdown,Unknown,Unknown,Halasur,ksrtc_bus,12.9757394,77.62623,149,0
vehicle_breakdown,Unknown,Unknown,No Police Station,private_car,13.058216,77.4775502,164,0
vehicle_breakdown,Unknown,Unknown,Vijayanagara,ksrtc_bus,12.995394,77.5505958,115,0
vehicle_breakdown,Unknown,Unknown,Magadi Road,bmtc_bus,12.9757009,77.5572382,8,0
vehicle_breakdown,Unknown,Unknown,HAL Old Airport,bmtc_bus,12.9591872,77.7012264,99,0
vehicle_breakdown,Unknown,Unknown,K.R. Pura,private_bus,13.0199996,77.7098546,125,0
vehicle_breakdown,Unknown,Unknown,Hebbala,ksrtc_bus,13.04244,77.5917,12,0
vehicle_breakdown,Unknown,Unknown,Banaswadi,private_bus,13.0036356,77.6629395,134,0
vehicle_breakdown,Unknown,Unknown,Mico Layout,lcv,12.9233673,77.6003486,10,0
vehicle_breakdown,Unknown,Unknown,Chikkabanavara,bmtc_bus,13.051243,77.5079024,74,0
vehicle_breakdown,Unknown,Unknown,HSR Layout,bmtc_bus,12.9163992,77.6343214,41,0
congestion,Unknown,Unknown,Jeevanbheemanagar,Unknown,12.9593141,77.6489403,124,0
congestion,Unknown,Unknown,Peenya,Unknown,13.0098085,77.5060619,156,0
vehicle_breakdown,Unknown,Unknown,K.R. Pura,lcv,13.018385,77.7061817,178,0
vehicle_breakdown,Unknown,Unknown,K.R. Pura,lcv,13.0181824,77.7075933,151,0
congestion,Unknown,Unknown,Jeevanbheemanagar,Unknown,12.9597477,77.6487553,177,0
vehicle_breakdown,Unknown,Unknown,Byatarayanapura,heavy_vehicle,12.9559951,77.5460193,25,0
vehicle_breakdown,Unknown,Unknown,Rajajinagar,heavy_vehicle,13.0212083,77.532755,180,0
vehicle_breakdown,Unknown,Unknown,Jalahalli,lcv,13.0423317,77.5489533,121,0
vehicle_breakdown,Unknown,Unknown,Chamarajpet,private_bus,12.9608839,77.5583387,49,0
vehicle_breakdown,Unknown,Unknown,Jeevanbheemanagar,others,12.9837183,77.64181,150,0
vehicle_breakdown,Unknown,Unknown,High ground,bmtc_bus,12.9869252,77.5800472,28,1
vehicle_breakdown,Unknown,Unknown,Cubbon Park,taxi,12.9762151,77.5990724,155,0
vehicle_breakdown,Unknown,Unknown,Cubbon Park,truck,12.9832903,77.59701,122,1
vehicle_breakdown,Unknown,Unknown,Yeshwanthpura,others,13.0299318,77.5364118,148,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,bmtc_bus,12.9675116,77.5891914,129,0
vehicle_breakdown,Unknown,Unknown,High ground,lcv,12.993745,77.5852617,30,0
congestion,Unknown,Unknown,Kengeri,Unknown,12.901029,77.4665508,127,0
vehicle_breakdown,Unknown,Unknown,Byatarayanapura,taxi,12.9425168,77.5255155,124,0
vehicle_breakdown,Unknown,Unknown,K.S. Layout,bmtc_bus,12.8904509,77.5642971,119,0
vehicle_breakdown,Unknown,Unknown,Chikkabanavara,bmtc_bus,13.0454946,77.5071561,122,0
vehicle_breakdown,Unknown,Unknown,Sadashivanagar,bmtc_bus,13.0157783,77.5729483,30,0
vehicle_breakdown,Unknown,Unknown,Adugodi,bmtc_bus,12.9336029,77.6113624,51,0
vehicle_breakdown,Unknown,Unknown,No Police Station,heavy_vehicle,13.0673044,77.4496339,141,0
vehicle_breakdown,Unknown,Unknown,Chamarajpet,bmtc_bus,12.9612079,77.5590824,79,0
congestion,Unknown,Unknown,Kodigehalli,Unknown,13.0447938,77.5825434,145,0
vehicle_breakdown,Unknown,Unknown,Banaswadi,private_car,13.0201267,77.65254,34,0
vehicle_breakdown,Unknown,Unknown,Kodigehalli,heavy_vehicle,13.0290396,77.5861366,175,0
vehicle_breakdown,Unknown,Unknown,Whitefield,others,12.9417005,77.7471249,72,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,private_bus,12.9663381,77.5869429,41,0
vehicle_breakdown,Unknown,Unknown,No Police Station,lcv,13.0616905,77.4597317,120,0
congestion,Unknown,Unknown,Sadashivanagar,Unknown,13.014384,77.5837351,124,0
vehicle_breakdown,Unknown,Unknown,HSR Layout,private_bus,12.9155018,77.6245772,149,0
tree_fall,Unknown,Unknown,Magadi Road,Unknown,12.9840583,77.5490758,32,0
vehicle_breakdown,Unknown,Unknown,Adugodi,bmtc_bus,12.929503,77.6161562,158,0
vehicle_breakdown,Unknown,Unknown,Electronic City,private_bus,12.8699916,77.6534081,47,0
vehicle_breakdown,Unknown,Unknown,Chikkabanavara,heavy_vehicle,13.0453915,77.507419,157,0
tree_fall,Unknown,Unknown,Kodigehalli,Unknown,13.070237,77.5651338,396,0
vehicle_breakdown,Unknown,Unknown,Cubbon Park,bmtc_bus,12.9745356,77.6110416,149,0
tree_fall,Unknown,Unknown,Kodigehalli,Unknown,13.0701444,77.5650602,390,0
vehicle_breakdown,Unknown,Unknown,Chikkabanavara,bmtc_bus,13.0454251,77.5071765,123,0
tree_fall,Unknown,Unknown,Kodigehalli,Unknown,13.0701371,77.5650858,388,0
vehicle_breakdown,Unknown,Unknown,Jalahalli,bmtc_bus,13.0431929,77.5518135,160,0
tree_fall,Unknown,Unknown,Yelahanka,Unknown,13.0702135,77.5650728,358,0
vehicle_breakdown,Unknown,Unknown,K.R. Pura,heavy_vehicle,13.0082792,77.694241,95,0
vehicle_breakdown,Unknown,Unknown,Yelahanka,lcv,13.1007763,77.5993401,154,0
vehicle_breakdown,Unknown,Unknown,Electronic City,heavy_vehicle,12.8558596,77.6643521,38,0
vehicle_breakdown,Unknown,Unknown,Halasuru Gate,bmtc_bus,12.9668588,77.5948388,20,0
